region,date,temperature,rainfall,wind_speed,humidity,snowfall
서울,2022-07-02 07:00,24.6,0.0,1.4,92,0.0
서울,2022-07-02 08:00,26.1,0.0,2.0,87,0.0
서울,2022-07-02 09:00,27.9,0.0,1.2,77,0.0
서울,2022-07-03 07:00,25.0,0.0,0.9,86,0.0
서울,2022-07-03 08:00,26.7,0.0,1.4,82,0.0
서울,2022-07-03 09:00,28.3,0.0,0.8,76,0.0
서울,2022-07-04 07:00,26.7,0.0,1.2,82,0.0
서울,2022-07-04 08:00,28.1,0.0,1.8,78,0.0
서울,2022-07-04 09:00,29.5,0.0,1.2,71,0.0
서울,2022-07-05 07:00,26.8,0.0,1.3,80,0.0
서울,2022-07-05 08:00,27.1,0.0,2.2,79,0.0
서울,2022-07-05 09:00,27.9,0.0,0.8,78,0.0
서울,2022-07-06 07:00,26.9,0.0,2.6,84,0.0
서울,2022-07-06 08:00,27.7,0.0,1.8,82,0.0
서울,2022-07-06 09:00,28.8,0.0,1.7,79,0.0
서울,2022-07-07 07:00,27.2,0.0,1.2,89,0.0
서울,2022-07-07 08:00,27.8,0.0,2.3,84,0.0
서울,2022-07-07 09:00,28.5,0.0,3.0,78,0.0
서울,2022-07-08 07:00,24.9,0.0,2.9,89,0.0
서울,2022-07-08 08:00,25.1,0.0,3.3,88,0.0
서울,2022-07-08 09:00,25.2,0.0,2.3,87,0.0
서울,2022-07-09 07:00,24.1,0.0,2.0,94,0.0
서울,2022-07-09 08:00,24.3,0.0,1.0,93,0.0
서울,2022-07-09 09:00,24.5,0.0,1.5,93,0.0
서울,2022-07-10 07:00,25.1,0.0,1.7,88,0.0
서울,2022-07-10 08:00,26.3,0.0,0.6,84,0.0
서울,2022-07-10 09:00,27.9,0.0,0.8,79,0.0
서울,2022-07-11 07:00,24.9,0.0,1.4,79,0.0
서울,2022-07-11 08:00,25.6,0.0,0.9,77,0.0
서울,2022-07-11 09:00,27.2,0.0,0.9,74,0.0
서울,2022-07-12 07:00,24.1,0.0,3.3,77,0.0
서울,2022-07-12 08:00,24.6,0.0,2.8,76,0.0
서울,2022-07-12 09:00,25.8,0.0,2.3,73,0.0
서울,2022-07-13 07:00,25.4,0.5,2.7,89,0.0
서울,2022-07-13 08:00,25.1,0.5,2.3,89,0.0
서울,2022-07-13 09:00,24.9,1.0,2.2,93,0.0
서울,2022-07-14 07:00,23.6,0.1,0.0,96,0.0
서울,2022-07-14 08:00,24.1,0.0,1.0,94,0.0
서울,2022-07-14 09:00,24.3,0.0,2.9,92,0.0
서울,2022-07-15 07:00,23.0,0.0,1.9,90,0.0
서울,2022-07-15 08:00,24.1,0.0,1.9,85,0.0
서울,2022-07-15 09:00,25.4,0.0,2.0,81,0.0
서울,2022-07-16 07:00,24.1,0.0,1.7,87,0.0
서울,2022-07-16 08:00,24.6,0.0,1.9,84,0.0
서울,2022-07-16 09:00,25.3,0.0,3.4,81,0.0
서울,2022-07-17 07:00,22.9,0.0,0.3,91,0.0
서울,2022-07-17 08:00,23.3,0.0,1.8,89,0.0
서울,2022-07-17 09:00,24.0,0.0,1.6,88,0.0
서울,2022-07-18 07:00,23.6,0.0,2.2,88,0.0
서울,2022-07-18 08:00,24.3,0.0,2.6,85,0.0
서울,2022-07-18 09:00,25.5,0.0,2.0,82,0.0
서울,2022-07-19 07:00,24.6,0.0,0.2,84,0.0
서울,2022-07-19 08:00,25.9,0.0,0.9,83,0.0
서울,2022-07-19 09:00,27.2,0.0,2.1,78,0.0
서울,2022-07-20 07:00,25.1,0.0,2.3,87,0.0
서울,2022-07-20 08:00,25.8,0.0,0.9,83,0.0
서울,2022-07-20 09:00,26.9,0.0,1.1,78,0.0
서울,2022-07-21 07:00,20.9,1.4,2.9,96,0.0
서울,2022-07-21 08:00,21.1,1.7,3.9,96,0.0
서울,2022-07-21 09:00,21.6,1.0,3.5,96,0.0
서울,2022-07-22 07:00,23.0,0.0,2.3,89,0.0
서울,2022-07-22 08:00,23.6,0.0,1.8,88,0.0
서울,2022-07-22 09:00,24.4,0.0,1.4,85,0.0
서울,2022-07-23 07:00,23.9,0.0,2.3,89,0.0
서울,2022-07-23 08:00,24.3,0.0,1.9,87,0.0
서울,2022-07-23 09:00,25.3,0.0,2.4,82,0.0
서울,2022-07-24 07:00,22.9,0.0,2.6,94,0.0
서울,2022-07-24 08:00,23.9,0.0,2.7,93,0.0
서울,2022-07-24 09:00,24.0,0.0,2.2,90,0.0
서울,2022-07-25 07:00,23.9,0.0,1.3,91,0.0
서울,2022-07-25 08:00,24.5,0.0,0.5,89,0.0
서울,2022-07-25 09:00,25.5,0.0,1.4,83,0.0
서울,2022-07-26 07:00,25.0,0.0,1.3,90,0.0
서울,2022-07-26 08:00,26.6,0.0,2.7,82,0.0
서울,2022-07-26 09:00,28.3,0.0,1.9,77,0.0
서울,2022-07-27 07:00,26.6,0.0,0.6,84,0.0
서울,2022-07-27 08:00,27.2,0.0,2.4,77,0.0
서울,2022-07-27 09:00,28.1,0.0,2.4,69,0.0
서울,2022-07-28 07:00,25.5,0.0,3.5,76,0.0
서울,2022-07-28 08:00,27.0,0.0,2.8,71,0.0
서울,2022-07-28 09:00,28.4,0.0,2.6,66,0.0
서울,2022-07-29 07:00,27.6,0.0,2.3,78,0.0
서울,2022-07-29 08:00,28.9,0.0,2.1,75,0.0
서울,2022-07-29 09:00,30.3,0.0,2.3,71,0.0
서울,2022-07-30 07:00,27.8,0.0,2.7,77,0.0
서울,2022-07-30 08:00,29.7,0.0,3.0,71,0.0
서울,2022-07-30 09:00,31.3,0.0,2.9,66,0.0
서울,2022-07-31 07:00,27.8,0.0,2.2,78,0.0
서울,2022-07-31 08:00,28.0,0.0,3.1,78,0.0
서울,2022-07-31 09:00,28.6,0.0,2.7,76,0.0
서울,2022-08-01 07:00,25.4,6.7,1.0,96,0.0
서울,2022-08-01 08:00,25.7,1.3,1.3,96,0.0
서울,2022-08-01 09:00,26.2,0.0,1.8,96,0.0
서울,2022-08-02 07:00,26.7,0.0,2.0,90,0.0
서울,2022-08-02 08:00,26.9,0.0,2.2,89,0.0
서울,2022-08-02 09:00,27.2,0.0,2.3,87,0.0
서울,2022-08-03 07:00,25.4,4.3,2.5,97,0.0
서울,2022-08-03 08:00,25.6,7.7,2.5,97,0.0
서울,2022-08-03 09:00,25.9,0.6,2.3,97,0.0
서울,2022-08-04 07:00,26.4,0.0,1.6,91,0.0
서울,2022-08-04 08:00,26.9,0.0,1.7,90,0.0
서울,2022-08-04 09:00,28.0,0.0,2.9,84,0.0
서울,2022-08-05 07:00,27.3,0.0,1.8,87,0.0
서울,2022-08-05 08:00,27.8,0.0,1.3,86,0.0
서울,2022-08-05 09:00,28.4,0.0,2.2,83,0.0
서울,2022-08-06 07:00,27.5,0.0,2.2,87,0.0
서울,2022-08-06 08:00,28.2,0.0,2.1,86,0.0
서울,2022-08-06 09:00,28.8,0.0,2.5,81,0.0
서울,2022-08-07 07:00,27.6,0.0,1.0,88,0.0
서울,2022-08-07 08:00,28.2,0.0,2.4,86,0.0
서울,2022-08-07 09:00,28.1,0.9,1.6,86,0.0
서울,2022-08-08 07:00,27.3,0.8,3.7,89,0.0
서울,2022-08-08 08:00,27.2,0.6,3.5,91,0.0
서울,2022-08-08 09:00,27.3,1.3,4.5,91,0.0
서울,2022-08-09 07:00,25.5,0.3,2.4,97,0.0
서울,2022-08-09 08:00,25.7,0.0,1.2,96,0.0
서울,2022-08-09 09:00,25.6,0.0,1.7,95,0.0
서울,2022-08-10 07:00,21.6,0.0,1.1,97,0.0
서울,2022-08-10 08:00,22.1,0.0,0.2,96,0.0
서울,2022-08-10 09:00,22.9,0.0,1.2,95,0.0
서울,2022-08-11 07:00,23.5,0.0,0.6,95,0.0
서울,2022-08-11 08:00,23.4,0.3,1.8,96,0.0
서울,2022-08-11 09:00,23.9,0.8,1.6,95,0.0
서울,2022-08-12 07:00,23.0,0.0,1.0,93,0.0
서울,2022-08-12 08:00,24.2,0.0,0.8,91,0.0
서울,2022-08-12 09:00,25.3,0.0,0.4,83,0.0
서울,2022-08-13 07:00,25.4,0.0,2.4,78,0.0
서울,2022-08-13 08:00,25.6,0.0,1.4,75,0.0
서울,2022-08-13 09:00,25.8,0.0,1.2,76,0.0
서울,2022-08-14 07:00,24.7,0.0,1.4,92,0.0
서울,2022-08-14 08:00,25.5,0.0,2.0,92,0.0
서울,2022-08-14 09:00,26.1,0.0,2.1,89,0.0
서울,2022-08-15 07:00,27.6,0.0,5.6,84,0.0
서울,2022-08-15 08:00,27.7,0.0,5.1,84,0.0
서울,2022-08-15 09:00,28.1,0.0,4.6,83,0.0
서울,2022-08-16 07:00,24.1,0.0,2.6,84,0.0
서울,2022-08-16 08:00,24.4,0.0,1.5,84,0.0
서울,2022-08-16 09:00,25.1,0.0,2.6,81,0.0
서울,2022-08-17 07:00,23.0,0.0,1.8,89,0.0
서울,2022-08-17 08:00,24.6,0.0,1.9,86,0.0
서울,2022-08-17 09:00,25.9,0.0,1.2,80,0.0
서울,2022-08-18 07:00,22.7,0.0,2.0,89,0.0
서울,2022-08-18 08:00,23.8,0.0,2.2,86,0.0
서울,2022-08-18 09:00,24.7,0.0,2.5,82,0.0
서울,2022-08-19 07:00,24.0,0.0,1.5,82,0.0
서울,2022-08-19 08:00,24.5,0.0,1.9,80,0.0
서울,2022-08-19 09:00,25.5,0.0,2.0,78,0.0
서울,2022-08-20 07:00,25.7,0.0,2.9,92,0.0
서울,2022-08-20 08:00,25.9,0.0,2.6,88,0.0
서울,2022-08-20 09:00,26.7,0.0,1.9,83,0.0
서울,2022-08-21 07:00,24.8,0.0,2.6,84,0.0
서울,2022-08-21 08:00,25.6,0.0,2.4,82,0.0
서울,2022-08-21 09:00,26.2,0.0,1.3,82,0.0
서울,2022-08-22 07:00,25.7,0.0,2.5,84,0.0
서울,2022-08-22 08:00,26.2,0.0,2.3,83,0.0
서울,2022-08-22 09:00,26.6,0.0,2.8,81,0.0
서울,2022-08-23 07:00,22.6,0.4,1.8,95,0.0
서울,2022-08-23 08:00,22.9,0.0,1.4,94,0.0
서울,2022-08-23 09:00,23.7,0.0,1.3,91,0.0
서울,2022-08-24 07:00,22.6,0.0,2.7,69,0.0
서울,2022-08-24 08:00,23.8,0.0,3.9,66,0.0
서울,2022-08-24 09:00,24.7,0.0,3.7,66,0.0
서울,2022-08-25 07:00,21.7,0.0,1.4,83,0.0
서울,2022-08-25 08:00,22.3,0.0,2.2,82,0.0
서울,2022-08-25 09:00,22.7,0.0,2.4,78,0.0
서울,2022-08-26 07:00,20.0,0.0,1.4,89,0.0
서울,2022-08-26 08:00,21.3,0.0,2.0,87,0.0
서울,2022-08-26 09:00,22.8,0.0,0.9,80,0.0
서울,2022-08-27 07:00,17.7,0.0,1.9,85,0.0
서울,2022-08-27 08:00,18.3,0.0,2.1,77,0.0
서울,2022-08-27 09:00,19.5,0.0,2.4,63,0.0
서울,2022-08-28 07:00,16.4,0.0,1.4,82,0.0
서울,2022-08-28 08:00,19.2,0.0,2.0,72,0.0
서울,2022-08-28 09:00,21.1,0.0,2.2,63,0.0
서울,2022-08-29 07:00,20.1,0.2,2.6,81,0.0
서울,2022-08-29 08:00,19.8,0.5,2.3,86,0.0
서울,2022-08-29 09:00,19.7,0.4,2.6,86,0.0
서울,2022-08-30 07:00,18.0,1.2,3.1,98,0.0
서울,2022-08-30 08:00,18.0,2.8,2.9,99,0.0
서울,2022-08-30 09:00,18.2,2.3,2.3,99,0.0
서울,2022-08-31 07:00,19.6,0.0,0.8,93,0.0
서울,2022-08-31 08:00,19.9,0.0,1.7,92,0.0
서울,2022-08-31 09:00,20.3,0.0,1.6,91,0.0
